chembl_id,smiles,hob,mw,logp,hacc,hdon,tpsa,nrot,mr,num_rings,aromatic_rings,ro5_violations,drug_name,max_phase,measurement_type,original_value,original_units,validation_reason
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,49.0,343.9,5.1,2,0,12.47,6,100.57,3,2,1,CLEMASTINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,49.0,279.38,3.96,2,0,12.47,3,87.47,3,2,0,DOXEPIN,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL569713,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,49.0,303.36,0.92,5,1,62.3,4,79.38,4,1,0,SCOPOLAMINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1213351,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,49.0,339.48,4.28,3,0,29.54,8,102.37,2,2,0,PROPOXYPHENE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,49.0,406.48,3.74,5,3,75.74,10,118.67,4,4,0,CARVEDILOL,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL315838,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,49.0,352.48,4.36,3,1,41.57,6,105.98,3,2,0,ENCAINIDE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,49.0,328.41,2.14,4,4,95.58,8,93.81,2,2,0,LABETALOL,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL86882,CCNCC(O)c1cccc(O)c1,49.0,181.23,1.04,3,3,52.49,4,51.61,1,1,0,ETILEFRINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,49.0,211.26,1.13,4,4,72.72,4,57.87,1,1,0,ISOPROTERENOL,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1079,Clc1ccc2nsnc2c1NC1=NCCN1,49.0,253.72,1.72,6,2,62.2,1,66.35,3,2,0,TIZANIDINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,49.0,277.41,4.17,1,0,3.24,3,90.54,3,2,0,AMITRIPTYLINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,49.0,414.53,3.37,6,0,59.08,6,114.5,3,2,0,DILTIAZEM,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,49.0,341.45,3.24,4,2,58.56,11,100.2,2,2,0,PROPAFENONE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL902,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,49.0,337.46,-0.77,6,4,175.83,7,83.09,1,1,0,FAMOTIDINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL642,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,49.0,336.43,2.37,5,3,87.66,10,94.62,1,1,0,ACEBUTOLOL,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,49.0,366.84,5.51,3,1,54.37,2,100.91,4,2,1,ATOVAQUONE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,49.0,284.43,4.24,3,0,6.48,3,87.16,3,2,0,PROMETHAZINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL546,C=CCOc1ccccc1OCC(O)CNC(C)C,49.0,265.35,1.99,4,2,50.72,9,76.77,1,1,0,OXPRENOLOL,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,49.0,318.87,4.89,3,0,6.48,4,92.19,3,2,0,CHLORPROMAZINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,49.0,264.37,3.08,2,0,6.48,0,83.27,4,2,0,MIANSERIN,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL842,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,49.0,295.73,-0.06,5,2,118.69,1,61.3,2,1,0,CHLOROTHIAZIDE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL5314404,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@@H]2[C@H]5O)N3[C@@H]1O,49.0,326.44,1.55,4,2,46.94,1,91.73,7,1,0,AJMALINE,3.0,F,49.0,%,Clear HOB type + PK context
CHEMBL822,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,49.0,291.44,4.88,1,0,3.24,4,96.65,2,2,0,TERBINAFINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL819,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,49.0,401.44,1.9,6,2,112.74,4,101.66,4,2,0,OXACILLIN,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL397705,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C,49.0,285.43,3.88,2,1,23.47,2,87.74,3,1,0,REL-PENTAZOCINE,,F,49.0,%,Clear HOB type + PK context
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,49.0,454.61,5.09,6,0,63.95,13,131.66,2,2,1,VERAPAMIL,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,49.0,370.59,5.89,4,0,6.48,4,110.68,4,2,1,THIORIDAZINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL87543,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,49.0,370.92,4.79,2,0,23.55,5,108.82,3,2,0,LORCAINIDE,2.0,F,49.0,%,Clear HOB type + PK context
CHEMBL85231,CN(C)CC(Oc1ccccc1)Oc1ccccc1,49.0,257.33,3.03,3,0,21.7,6,76.48,2,2,0,MEDIFOXAMINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1423,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,49.0,461.56,5.86,3,1,41.03,7,131.15,5,4,1,PIMOZIDE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,49.0,411.47,4.63,4,3,82.69,8,115.63,3,3,0,FLUVASTATIN,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL83063,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,49.0,287.36,2.35,4,4,72.72,6,82.34,2,2,0,RITODRINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1484,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,49.0,479.53,3.68,8,1,111.01,9,130.12,3,2,0,NICARDIPINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1215,CNC[C@H](O)c1cccc(O)c1,49.0,167.21,0.65,3,3,52.49,3,46.99,1,1,0,PHENYLEPHRINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL279516,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,49.0,347.46,3.6,2,2,48.13,5,105.37,4,3,0,INDORAMIN,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL441809,CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc1ccccc1,49.0,369.51,4.02,4,2,58.56,11,109.41,2,2,0,DIPRAFENONE,2.0,F,49.0,%,Clear HOB type + PK context
CHEMBL1160714,CC(C)NC[C@H](O)COc1ccc(O)cc1,49.0,225.29,1.13,4,3,61.72,6,62.75,1,1,0,PRENALTEROL,2.0,F,49.0,%,Clear HOB type + PK context
CHEMBL655,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,49.0,325.77,4.32,3,0,30.18,1,89.05,4,3,0,MIDAZOLAM,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL3,CN1CCC[C@H]1c1cccnc1,49.0,162.24,1.85,2,0,16.13,1,48.84,2,1,0,NICOTINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL661,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,49.0,308.77,3.58,4,0,43.07,1,86.89,4,3,0,ALPRAZOLAM,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,49.0,296.41,3.61,2,2,40.46,0,86.51,4,1,0,ETHINYL ESTRADIOL,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL38,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,49.0,300.44,5.6,1,1,37.3,5,93.76,1,0,1,TRETINOIN,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,49.0,266.39,3.53,2,1,15.27,4,85.84,3,2,0,DESIPRAMINE,4.0,F,49.0,%,Clear HOB type + PK context
CHEMBL3127326,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,48.0,894.13,7.69,9,4,178.72,13,250.28,6,3,2,OMBITASVIR,4.0,F,48.0,%,Clear HOB type + PK context
CHEMBL1514,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,47.0,353.51,4.65,3,0,29.54,8,107.28,2,2,0,LEVOMETHADYL ACETATE,4.0,F,47.0,%,Clear HOB type + PK context
CHEMBL399261,CCc1cccc2cc([C@@H](O)CNC(C)(C)C)oc12,46.0,261.36,3.42,3,2,45.4,4,78.31,2,2,0,(S)-BUFURALOL,,F,46.0,%,Clear HOB type + PK context
CHEMBL251642,CCc1cccc2cc([C@H](O)CNC(C)(C)C)oc12,46.0,261.36,3.42,3,2,45.4,4,78.31,2,2,0,(R)-BUFURALOL,,F,46.0,%,Clear HOB type + PK context
CHEMBL4745789,CCC(=O)NCCc1nncc2ccc(OC)cc12,46.0,259.31,1.71,4,1,64.11,5,73.09,2,2,0,,,F,46.0,%,Clear HOB type + PK context
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,46.0,447.54,2.97,9,2,105.04,5,128.65,5,3,0,PALBOCICLIB,4.0,F,46.0,%,Clear HOB type + PK context
CHEMBL236593,O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,45.0,566.53,3.69,5,2,103.33,4,133.49,5,3,1,TELCAGEPANT,3.0,F,45.0,%,Clear HOB type + PK context
CHEMBL252720,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,45.0,277.41,3.04,3,1,32.7,5,82.32,2,1,0,(S)-VENLAFAXINE,,F,45.0,%,Clear HOB type + PK context
CHEMBL251694,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,45.0,277.41,3.04,3,1,32.7,5,82.32,2,1,0,,,F,45.0,%,Clear HOB type + PK context
CHEMBL905,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,45.0,269.35,1.91,4,1,49.74,5,79.68,3,3,0,RIZATRIPTAN,4.0,F,45.0,%,Clear HOB type + PK context
CHEMBL209157,CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1Cc1ccccn1,45.0,582.69,1.54,11,1,148.43,11,152.34,5,4,2,,,F,45.0,%,Clear HOB type + PK context
CHEMBL1082,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,45.0,365.41,0.02,6,4,132.96,4,90.69,3,1,0,AMOXICILLIN,4.0,F,45.0,%,Clear HOB type + PK context
CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,45.0,399.44,2.87,6,1,83.09,5,109.23,3,2,0,COLCHICINE,4.0,F,45.0,%,Clear HOB type + PK context
CHEMBL2204732,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1.O=C(O)/C=C/C(=O)O,45.0,609.16,3.02,7,4,148.51,11,161.64,3,1,1,,,F,45.0,%,Clear HOB type + PK context
CHEMBL160,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,44.0,1202.63,3.27,12,5,278.8,15,328.44,1,0,2,CYCLOSPORINE,4.0,F,44.0,%,Clear HOB type + PK context
CHEMBL5085311,C[C@@H]1CC2c3ccccc3NC2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,41.6,444.5,5.52,3,2,52.57,5,118.33,4,2,1,,,F,41.6,%,Clear HOB type + PK context
CHEMBL1289313,CN(O)C(=O)c1cc2c(CN3CCC[C@H]3C(N)=O)cn(Cc3ccc(F)cc3)c2cn1,41.0,425.46,2.13,6,2,104.69,6,111.74,4,3,0,,,F,41.0,%,Clear HOB type + PK context
CHEMBL2110300,CN(C)[C@H]1C[C@H](c2c[nH]c3ccc(CC4COC(=O)N4)cc32)C1,41.0,313.4,2.63,3,2,57.36,4,89.72,4,2,0,,,F,41.0,%,Clear HOB type + PK context
CHEMBL578,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,41.0,376.45,1.6,5,2,95.94,9,100.15,2,1,0,ENALAPRIL,4.0,F,41.0,%,Clear HOB type + PK context
CHEMBL1619,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,40.0,285.69,-0.3,8,3,119.31,2,66.37,3,2,0,CLADRIBINE,4.0,F,40.0,%,Clear HOB type + PK context
CHEMBL1201356,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,40.0,339.44,1.92,3,3,68.36,4,99.2,4,2,0,METHYLERGONOVINE,4.0,F,40.0,%,Clear HOB type + PK context
CHEMBL1185,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,40.0,287.36,1.92,3,2,57.36,5,82.53,3,2,0,ZOLMITRIPTAN,4.0,F,40.0,%,Clear HOB type + PK context
CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,40.0,474.59,1.61,8,1,113.42,7,125.99,4,3,0,SILDENAFIL,4.0,F,40.0,%,Clear HOB type + PK context
CHEMBL639,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,40.0,381.91,4.3,4,0,38.13,3,110.65,4,3,0,AZELASTINE,4.0,F,40.0,%,Clear HOB type + PK context
CHEMBL2107486,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,40.0,497.64,1.67,10,1,108.74,6,126.21,4,0,0,TEBIPENEM PIVOXIL,3.0,F,40.0,%,Clear HOB type + PK context
CHEMBL78871,CCOC(=O)CN1CCN(C[C@@H]2CN(c3ccc(C(=N)NC(=O)OC)cc3)C(=O)O2)CC1,40.0,447.49,0.87,9,2,124.5,7,115.94,3,1,0,GANTOFIBAN,2.0,F,40.0,%,Clear HOB type + PK context
CHEMBL1236095,CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC(F)(F)F)nc1-2,37.9,676.74,5.82,9,3,126.3,9,179.19,6,4,2,,,F,37.9,%,Clear HOB type + PK context
CHEMBL838,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,37.0,424.5,2.57,5,2,95.94,9,116.86,3,2,0,BENAZEPRIL,4.0,F,37.0,%,Clear HOB type + PK context
CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,37.0,435.89,2.55,6,2,112.74,4,106.67,4,2,0,CLOXACILLIN,4.0,F,37.0,%,Clear HOB type + PK context
CHEMBL4764211,CCCC(=O)NCCc1nncc2ccc(OC)cc12,36.0,273.34,2.1,4,1,64.11,6,77.71,2,2,0,,,F,36.0,%,Clear HOB type + PK context
CHEMBL4748822,CCCC(=O)NCCc1ncnc2ccc(OC)cc12,36.0,273.34,2.1,4,1,64.11,6,77.71,2,2,0,,,F,36.0,%,Clear HOB type + PK context
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,35.0,733.94,1.79,14,5,193.91,7,186.26,3,0,2,ERYTHROMYCIN,4.0,F,35.0,%,Clear HOB type + PK context
CHEMBL1269743,COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)nc2)C2CC2)c1,35.0,647.04,6.88,6,1,72.92,13,170.75,5,3,2,,,F,35.0,%,Clear HOB type + PK context
CHEMBL9,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,35.0,319.34,1.27,5,2,74.57,3,85.88,3,2,0,NORFLOXACIN,4.0,F,35.0,%,Clear HOB type + PK context
CHEMBL2103854,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1,34.5,728.87,2.56,12,7,231.03,7,190.16,5,2,3,OMADACYCLINE TOSYLATE,4.0,F,34.5,%,Clear HOB type + PK context
CHEMBL3942449,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,34.5,593.12,1.74,10,6,176.66,6,156.41,4,1,2,,,F,34.5,%,Clear HOB type + PK context
CHEMBL255028,CC(C)(C)NC[C@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,34.0,309.41,0.63,5,4,81.95,5,85.12,2,1,0,S-NADOLOL,,F,34.0,%,Clear HOB type + PK context
CHEMBL1928262,CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCOC)nc2c(=O)[nH]1,34.0,519.63,1.12,10,1,135.54,10,134.68,4,3,1,GISADENAFIL,2.0,F,34.0,%,Clear HOB type + PK context
CHEMBL400326,CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,34.0,309.41,0.63,5,4,81.95,5,85.12,2,1,0,R-NADOLOL,,F,34.0,%,Clear HOB type + PK context
CHEMBL252103,CCC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2,33.0,340.49,4.83,4,0,23.55,5,101.78,3,2,0,(R)-PROPIOMAZINE,,F,33.0,%,Clear HOB type + PK context
CHEMBL191,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,33.0,422.92,4.27,6,2,92.51,8,115.92,4,4,0,LOSARTAN,4.0,F,33.0,%,Clear HOB type + PK context
CHEMBL1689772,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,33.0,556.66,1.32,10,6,176.66,6,149.16,4,1,2,OMADACYCLINE,4.0,F,33.0,%,Clear HOB type + PK context
CHEMBL3039514,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,32.0,882.03,8.12,10,4,188.8,11,243.46,9,6,2,ELBASVIR,4.0,F,32.0,%,Clear HOB type + PK context
CHEMBL84,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,32.0,421.45,1.85,8,2,104.89,3,113.58,5,3,0,TOPOTECAN,4.0,F,32.0,%,Clear HOB type + PK context
CHEMBL190461,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,31.0,314.47,5.85,2,2,40.46,6,97.04,2,1,1,CANNABIDIOL,4.0,F,31.0,%,Clear HOB type + PK context
CHEMBL2158051,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,31.0,561.73,2.62,5,3,110.85,9,157.63,4,2,1,XEVINAPANT,3.0,F,31.0,%,Clear HOB type + PK context
CHEMBL4872416,[2H]C([2H])(O)C1(C([2H])([2H])O[C@]2(c3ccc(Cl)cc3)c3c(F)cc(C(C)(C)O)cc3C(=O)N2Cc2ccc(C#N)cn2)CC1,31.0,540.03,4.62,6,2,106.68,8,137.41,5,3,1,,,F,31.0,%,Clear HOB type + PK context
CHEMBL539733,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,30.0,637.78,4.05,8,2,141.61,14,173.64,4,2,1,,,F,30.0,%,Clear HOB type + PK context
CHEMBL914,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,30.0,501.67,5.51,4,3,81.0,10,146.34,4,3,2,FEXOFENADINE,4.0,F,30.0,%,Clear HOB type + PK context
CHEMBL236995,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-n3ccnn3)ncc(F)c12,30.0,447.43,1.45,7,1,117.08,4,114.22,5,4,0,,,F,30.0,%,Clear HOB type + PK context
CHEMBL131854,O=C([C@@H](O)CO)N1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,30.0,465.41,1.33,8,2,125.57,7,108.24,4,2,0,POSIZOLID,2.0,F,30.0,%,Clear HOB type + PK context
CHEMBL364713,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,30.0,413.43,2.88,8,0,75.69,4,105.89,5,2,0,NOSCAPINE,4.0,F,30.0,%,Clear HOB type + PK context
CHEMBL1521,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,30.0,305.34,2.64,5,0,74.29,3,86.84,3,3,0,ZALEPLON,4.0,F,30.0,%,Clear HOB type + PK context
CHEMBL1401,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,30.0,307.29,2.23,7,1,111.43,4,74.47,2,2,0,NITAZOXANIDE,4.0,F,30.0,%,Clear HOB type + PK context
CHEMBL3527199,CC(C)n1nc(-c2cnc(N)nc2-c2ccccc2)ccc1=O,29.4,307.36,2.53,6,1,86.69,3,89.76,3,3,0,,,F,29.4,%,Clear HOB type + PK context
CHEMBL1269742,COCCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)nc2)C2CC2)c1,28.0,661.07,7.27,6,1,72.92,14,175.36,5,3,2,,,F,28.0,%,Clear HOB type + PK context
CHEMBL704,Nc1ccc(O)c(C(=O)O)c1,28.0,153.14,0.67,3,3,83.55,1,39.48,1,1,0,MESALAMINE,4.0,F,28.0,%,Clear HOB type + PK context
CHEMBL1951095,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,28.0,558.56,0.29,10,6,193.73,5,137.94,5,1,2,ERAVACYCLINE,4.0,F,28.0,%,Clear HOB type + PK context
CHEMBL1117,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,28.0,497.5,1.02,10,5,176.61,3,123.79,5,2,0,IDARUBICIN,4.0,F,28.0,%,Clear HOB type + PK context
CHEMBL404520,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,27.5,478.89,0.44,9,6,181.62,2,114.55,4,1,1,CHLORTETRACYCLINE,4.0,F,27.5,%,Clear HOB type + PK context
CHEMBL400964,CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1,27.0,238.33,2.85,2,1,29.26,1,75.47,3,2,0,,,F,27.0,%,Clear HOB type + PK context
CHEMBL51697,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,27.0,238.33,2.85,2,1,29.26,1,75.47,3,2,0,,,F,27.0,%,Clear HOB type + PK context
CHEMBL2431072,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,27.0,567.65,1.36,12,3,193.24,9,138.88,3,1,2,,,F,27.0,%,Clear HOB type + PK context
CHEMBL398880,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,26.0,475.68,4.02,6,1,64.09,8,130.37,4,2,0,PIPOTIAZINE,,F,26.0,%,Clear HOB type + PK context
CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,26.0,211.22,0.44,4,4,103.78,3,53.7,1,1,0,METHYLDOPA,4.0,F,26.0,%,Clear HOB type + PK context
